Date,EmployeeID,Category,Amount,Merchant,Description
2025-09-22,EMP090,Meals,293.02,Ruths Chris,Meals expense at Ruths Chris
2025-02-19,EMP011,Travel,318.3,Delta Air,Travel expense at Delta Air
2025-08-02,EMP039,Meals,131.12,Starbucks,Meals expense at Starbucks
2025-03-24,EMP017,Software,2315.6,Atlassian,Software expense at Atlassian
2025-09-22,EMP044,Office,981.43,Amazon Biz,Office expense at Amazon Biz
2025-10-20,EMP096,Travel,649.48,Lyft,Travel expense at Lyft
2025-09-19,EMP054,Meals,132.36,Starbucks,Meals expense at Starbucks
2025-10-11,EMP052,Office,918.87,Office Depot,Office expense at Office Depot
2025-08-14,EMP006,Meals,267.29,Panera,Meals expense at Panera
2025-11-28,EMP087,Software,3448.95,Atlassian,Software expense at Atlassian
2024-12-04,EMP042,Office,486.01,Uline,Office expense at Uline
2025-08-10,EMP026,IT Hardware,3259.11,Newegg,IT Hardware expense at Newegg
2025-04-16,EMP071,Software,2350.27,Salesforce,Software expense at Salesforce
2025-01-22,EMP054,Travel,550.8,Delta Air,Travel expense at Delta Air
2025-07-23,EMP117,Software,2682.07,Zoom,Software expense at Zoom
2025-08-20,EMP127,Meals,135.03,Panera,Meals expense at Panera
2025-03-20,EMP004,Software,967.21,Zoom,Software expense at Zoom
2025-08-10,EMP022,Software,864.61,Zoom,Software expense at Zoom
2025-03-25,EMP135,Travel,1092.25,Delta Air,Travel expense at Delta Air
2025-07-11,EMP088,IT Hardware,3956.97,CDW,IT Hardware expense at CDW
2025-06-15,EMP068,IT Hardware,1911.69,BestBuy,IT Hardware expense at BestBuy
2025-01-31,EMP087,Travel,1279.59,United,Travel expense at United
2025-07-07,EMP104,Travel,1188.59,Hertz,Travel expense at Hertz
2025-03-04,EMP060,Travel,732.42,Delta Air,Travel expense at Delta Air
2025-01-22,EMP144,Office,622.04,Uline,Office expense at Uline
2025-08-06,EMP012,Meals,302.81,Panera,Meals expense at Panera
2025-01-16,EMP078,Lodging,925.95,Airbnb,Lodging expense at Airbnb
2025-06-22,EMP111,IT Hardware,1721.67,BestBuy,IT Hardware expense at BestBuy
2025-10-13,EMP116,Software,2127.34,Slack,Software expense at Slack
2025-08-13,EMP128,Office,850.84,Amazon Biz,Office expense at Amazon Biz
2024-12-29,EMP019,Meals,358.82,Dominos,Meals expense at Dominos
2024-12-01,EMP097,Lodging,344.31,Marriott,Lodging expense at Marriott
2025-07-10,EMP059,Software,145.43,Atlassian,Software expense at Atlassian
2025-09-24,EMP028,Office,123.68,Amazon Biz,Office expense at Amazon Biz
2025-01-10,EMP100,Office,217.72,Office Depot,Office expense at Office Depot
2025-05-20,EMP095,IT Hardware,832.13,CDW,IT Hardware expense at CDW
2025-01-28,EMP103,Lodging,1727.05,Airbnb,Lodging expense at Airbnb
2025-05-10,EMP012,Lodging,323.19,Airbnb,Lodging expense at Airbnb
2025-04-13,EMP145,Office,630.49,Uline,Office expense at Uline
2025-01-26,EMP036,Office,261.07,Office Depot,Office expense at Office Depot
2025-05-15,EMP096,Lodging,756.39,Hilton,Lodging expense at Hilton
2025-05-08,EMP108,IT Hardware,355.8,Apple Store,IT Hardware expense at Apple Store
2025-09-07,EMP115,Meals,218.33,Starbucks,Meals expense at Starbucks
2025-08-28,EMP087,Meals,265.41,Panera,Meals expense at Panera
2025-07-20,EMP124,Meals,339.78,Dominos,Meals expense at Dominos
2025-03-12,EMP029,Travel,1431.37,Lyft,Travel expense at Lyft
2025-07-29,EMP093,Office,352.88,Uline,Office expense at Uline
2025-05-02,EMP083,Software,1829.13,Salesforce,Software expense at Salesforce
2025-06-27,EMP097,Travel,779.66,Lyft,Travel expense at Lyft
2025-11-14,EMP028,Software,4650.07,Salesforce,Software expense at Salesforce
2025-03-01,EMP133,Lodging,2169.46,Airbnb,Lodging expense at Airbnb
2025-03-30,EMP097,Travel,282.47,Hertz,Travel expense at Hertz
2025-02-24,EMP015,Travel,437.73,United,Travel expense at United
2024-12-26,EMP057,Software,2750.65,Salesforce,Software expense at Salesforce
2025-02-11,EMP137,Lodging,1994.85,Hilton,Lodging expense at Hilton
2025-11-07,EMP143,Travel,184.88,United,Travel expense at United
2025-05-09,EMP014,IT Hardware,842.48,BestBuy,IT Hardware expense at BestBuy
2025-09-30,EMP060,Office,464.48,Staples,Office expense at Staples
2025-04-10,EMP092,IT Hardware,3600.66,Newegg,IT Hardware expense at Newegg
2025-04-19,EMP081,Meals,328.96,Panera,Meals expense at Panera
2025-03-05,EMP119,Office,208.76,Uline,Office expense at Uline
2024-12-22,EMP129,Software,2055.93,Atlassian,Software expense at Atlassian
2024-12-25,EMP077,Meals,73.9,Ruths Chris,Meals expense at Ruths Chris
2025-08-13,EMP019,Software,601.27,AWS,Software expense at AWS
2025-02-07,EMP129,Lodging,1891.44,Hyatt,Lodging expense at Hyatt
2025-05-14,EMP016,Office,671.4,Uline,Office expense at Uline
2025-07-12,EMP043,IT Hardware,689.08,BestBuy,IT Hardware expense at BestBuy
2025-11-19,EMP087,Travel,251.13,United,Travel expense at United
2025-10-07,EMP003,Office,410.17,Amazon Biz,Office expense at Amazon Biz
2025-11-14,EMP008,Lodging,2909.59,Hyatt,Lodging expense at Hyatt
2025-09-23,EMP106,Software,4947.23,Salesforce,Software expense at Salesforce
2025-02-21,EMP037,Software,885.58,Salesforce,Software expense at Salesforce
2025-02-11,EMP028,Meals,282.69,Local Diner,Meals expense at Local Diner
2025-07-26,EMP006,Lodging,948.79,Hyatt,Lodging expense at Hyatt
2025-03-21,EMP105,IT Hardware,1647.13,Apple Store,IT Hardware expense at Apple Store
2025-03-20,EMP007,Travel,1057.73,Uber,Travel expense at Uber
2025-04-27,EMP073,Software,2868.69,Salesforce,Software expense at Salesforce
2025-09-20,EMP148,Office,949.51,Amazon Biz,Office expense at Amazon Biz
2024-12-08,EMP047,Travel,676.23,Lyft,Travel expense at Lyft
2025-02-24,EMP028,Lodging,2244.55,Hyatt,Lodging expense at Hyatt
2025-10-04,EMP090,IT Hardware,3654.02,Apple Store,IT Hardware expense at Apple Store
2025-11-25,EMP033,Office,775.83,Staples,Office expense at Staples
2024-12-24,EMP104,Software,3860.22,AWS,Software expense at AWS
2025-07-19,EMP081,Lodging,2172.71,Airbnb,Lodging expense at Airbnb
2025-06-25,EMP056,Meals,379.2,Starbucks,Meals expense at Starbucks
2025-10-29,EMP046,Office,556.78,Staples,Office expense at Staples
2025-03-07,EMP137,Travel,1016.94,Delta Air,Travel expense at Delta Air
2024-12-29,EMP100,Lodging,1148.76,Hilton,Lodging expense at Hilton
2025-11-14,EMP020,Meals,273.94,Ruths Chris,Meals expense at Ruths Chris
2025-11-21,EMP147,Software,340.58,Salesforce,Software expense at Salesforce
2025-11-17,EMP001,Software,64.02,Salesforce,Software expense at Salesforce
2025-01-05,EMP113,Software,1200.95,Salesforce,Software expense at Salesforce
2025-09-02,EMP097,Software,4686.63,Zoom,Software expense at Zoom
2025-08-05,EMP026,IT Hardware,3227.4,Apple Store,IT Hardware expense at Apple Store
2025-03-30,EMP015,Software,2530.87,AWS,Software expense at AWS
2025-09-29,EMP119,Travel,1392.84,Uber,Travel expense at Uber
2024-12-29,EMP003,Lodging,442.67,Hyatt,Lodging expense at Hyatt
2025-08-08,EMP120,Meals,366.98,Dominos,Meals expense at Dominos
2025-07-14,EMP072,Meals,247.56,Ruths Chris,Meals expense at Ruths Chris
2025-03-30,EMP029,IT Hardware,1482.21,Dell,IT Hardware expense at Dell
2025-04-21,EMP113,Office,412.68,Amazon Biz,Office expense at Amazon Biz
2025-02-27,EMP107,Lodging,2771.01,Holiday Inn,Lodging expense at Holiday Inn
2025-02-20,EMP024,Travel,926.19,Delta Air,Travel expense at Delta Air
2025-08-16,EMP006,Office,488.41,Staples,Office expense at Staples
2024-12-30,EMP015,Travel,480.77,Delta Air,Travel expense at Delta Air
2025-08-30,EMP029,IT Hardware,3888.21,Apple Store,IT Hardware expense at Apple Store
2025-02-15,EMP006,Software,2903.89,Zoom,Software expense at Zoom
2025-07-09,EMP126,Lodging,1968.83,Hilton,Lodging expense at Hilton
2025-11-11,EMP128,Travel,631.81,Uber,Travel expense at Uber
2024-12-25,EMP087,Lodging,2910.2,Airbnb,Lodging expense at Airbnb
2025-04-15,EMP116,Travel,1332.09,United,Travel expense at United
2025-09-20,EMP124,Travel,97.93,Delta Air,Travel expense at Delta Air
2025-05-24,EMP141,Office,881.59,Staples,Office expense at Staples
2025-05-04,EMP140,Travel,704.67,Hertz,Travel expense at Hertz
2025-06-20,EMP012,Meals,47.76,Starbucks,Meals expense at Starbucks
2025-09-10,EMP096,Meals,319.1,Ruths Chris,Meals expense at Ruths Chris
2025-09-13,EMP128,Meals,202.85,Panera,Meals expense at Panera
2025-05-30,EMP061,Lodging,2571.52,Airbnb,Lodging expense at Airbnb
2025-06-23,EMP019,IT Hardware,1693.53,Newegg,IT Hardware expense at Newegg
2025-03-27,EMP083,Lodging,1090.08,Hyatt,Lodging expense at Hyatt
2025-10-08,EMP109,Meals,201.55,Dominos,Meals expense at Dominos
2025-04-26,EMP031,IT Hardware,2984.92,Dell,IT Hardware expense at Dell
2025-05-15,EMP020,Office,419.41,Amazon Biz,Office expense at Amazon Biz
2025-07-27,EMP051,Lodging,2744.07,Airbnb,Lodging expense at Airbnb
2025-03-19,EMP094,Travel,63.57,United,Travel expense at United
2025-04-12,EMP140,Travel,1332.0,Lyft,Travel expense at Lyft
2025-11-15,EMP084,Office,868.54,Office Depot,Office expense at Office Depot
2025-04-13,EMP011,Meals,298.88,Chipotle,Meals expense at Chipotle
2025-02-03,EMP085,Travel,1034.17,Amtrak,Travel expense at Amtrak
2024-12-01,EMP139,Lodging,1185.53,Holiday Inn,Lodging expense at Holiday Inn
2025-05-28,EMP064,Lodging,1484.09,Airbnb,Lodging expense at Airbnb
2025-01-18,EMP057,Travel,1162.92,Lyft,Travel expense at Lyft
2025-08-22,EMP107,Travel,1459.28,Amtrak,Travel expense at Amtrak
2025-08-14,EMP135,Software,3513.66,Salesforce,Software expense at Salesforce
2025-04-29,EMP062,Travel,753.92,Uber,Travel expense at Uber
2025-10-11,EMP009,Software,3006.45,Slack,Software expense at Slack
2025-03-13,EMP124,Office,604.7,Amazon Biz,Office expense at Amazon Biz
2025-06-13,EMP143,Travel,1103.7,Delta Air,Travel expense at Delta Air
2025-05-21,EMP132,IT Hardware,846.73,Apple Store,IT Hardware expense at Apple Store
2025-03-31,EMP003,Meals,291.36,Ruths Chris,Meals expense at Ruths Chris
2025-02-20,EMP001,IT Hardware,1302.3,Dell,IT Hardware expense at Dell
2024-12-08,EMP064,IT Hardware,3298.98,Apple Store,IT Hardware expense at Apple Store
2025-01-05,EMP055,Office,178.66,Office Depot,Office expense at Office Depot
2025-04-09,EMP004,Meals,153.61,Panera,Meals expense at Panera
2025-04-09,EMP047,Office,882.08,Office Depot,Office expense at Office Depot
2025-02-21,EMP114,Travel,1006.31,United,Travel expense at United
2025-04-11,EMP028,Office,642.18,Office Depot,Office expense at Office Depot
2025-01-13,EMP095,Software,3389.37,Salesforce,Software expense at Salesforce
2025-07-19,EMP130,Lodging,1485.87,Hilton,Lodging expense at Hilton
2025-01-08,EMP090,Meals,30.53,Starbucks,Meals expense at Starbucks
2024-12-10,EMP005,Software,1242.21,Atlassian,Software expense at Atlassian
2025-11-01,EMP063,Office,305.85,Staples,Office expense at Staples
2025-05-04,EMP093,Software,1186.65,AWS,Software expense at AWS
2025-01-28,EMP020,Lodging,1546.91,Marriott,Lodging expense at Marriott
2024-12-07,EMP006,Travel,325.15,Amtrak,Travel expense at Amtrak
2025-02-01,EMP132,IT Hardware,3122.46,BestBuy,IT Hardware expense at BestBuy
2025-03-21,EMP129,Software,4167.51,Atlassian,Software expense at Atlassian
2025-03-30,EMP110,Travel,377.14,United,Travel expense at United
2025-07-29,EMP130,Lodging,895.28,Hilton,Lodging expense at Hilton
2025-01-31,EMP077,IT Hardware,457.77,Newegg,IT Hardware expense at Newegg
2025-06-15,EMP054,Travel,914.92,Lyft,Travel expense at Lyft
2025-02-20,EMP047,Lodging,1663.69,Hyatt,Lodging expense at Hyatt
2025-09-04,EMP049,Travel,827.01,Uber,Travel expense at Uber
2025-06-29,EMP033,Meals,298.71,Panera,Meals expense at Panera
2024-12-19,EMP058,IT Hardware,3458.31,Newegg,IT Hardware expense at Newegg
2025-02-06,EMP079,Travel,797.44,Hertz,Travel expense at Hertz
2025-03-07,EMP123,IT Hardware,3356.04,CDW,IT Hardware expense at CDW
2025-01-25,EMP108,Meals,153.91,Ruths Chris,Meals expense at Ruths Chris
2025-03-01,EMP108,Software,654.03,Zoom,Software expense at Zoom
2025-08-30,EMP039,Meals,252.48,Chipotle,Meals expense at Chipotle
2025-11-01,EMP059,Travel,176.1,Delta Air,Travel expense at Delta Air
2025-04-30,EMP121,Meals,332.53,Panera,Meals expense at Panera
2025-04-23,EMP066,IT Hardware,1108.63,Apple Store,IT Hardware expense at Apple Store
2025-07-18,EMP125,Travel,1461.99,Uber,Travel expense at Uber
2025-07-19,EMP078,IT Hardware,1193.56,Apple Store,IT Hardware expense at Apple Store
2025-11-06,EMP046,Office,935.66,Uline,Office expense at Uline
2025-05-25,EMP036,Lodging,900.8,Marriott,Lodging expense at Marriott
2025-11-14,EMP092,Meals,146.52,Chipotle,Meals expense at Chipotle
2025-11-18,EMP141,Lodging,2469.86,Hyatt,Lodging expense at Hyatt
2025-03-08,EMP093,Office,596.54,Staples,Office expense at Staples
2025-08-06,EMP140,Office,535.12,Uline,Office expense at Uline
2025-09-12,EMP063,Travel,143.89,Uber,Travel expense at Uber
2025-06-18,EMP137,Office,865.43,Uline,Office expense at Uline
2025-10-26,EMP126,Software,3830.84,Atlassian,Software expense at Atlassian
2024-12-01,EMP031,Software,4605.1,Slack,Software expense at Slack
2025-06-02,EMP126,IT Hardware,1352.01,CDW,IT Hardware expense at CDW
2025-01-26,EMP035,IT Hardware,604.58,BestBuy,IT Hardware expense at BestBuy
2025-01-03,EMP139,Lodging,1184.43,Hyatt,Lodging expense at Hyatt
2025-06-16,EMP041,Office,504.34,Staples,Office expense at Staples
2025-01-29,EMP132,Travel,939.71,Delta Air,Travel expense at Delta Air
2025-08-05,EMP048,Travel,271.18,Amtrak,Travel expense at Amtrak
2025-02-02,EMP122,IT Hardware,3943.24,Apple Store,IT Hardware expense at Apple Store
2025-03-17,EMP024,Software,1948.83,AWS,Software expense at AWS
2025-04-01,EMP039,Travel,173.9,Lyft,Travel expense at Lyft
2025-03-15,EMP010,Office,915.42,Office Depot,Office expense at Office Depot
2025-01-25,EMP005,Office,882.33,Staples,Office expense at Staples
2025-08-18,EMP120,Meals,170.86,Panera,Meals expense at Panera
2025-06-23,EMP032,Office,621.12,Office Depot,Office expense at Office Depot
2024-12-24,EMP100,IT Hardware,3262.92,CDW,IT Hardware expense at CDW
2025-04-29,EMP072,Office,517.2,Amazon Biz,Office expense at Amazon Biz
2025-06-02,EMP142,Travel,1104.36,Delta Air,Travel expense at Delta Air
2025-01-29,EMP068,Office,901.61,Uline,Office expense at Uline
2025-11-19,EMP008,Office,305.65,Staples,Office expense at Staples
2025-06-11,EMP117,Office,285.06,Uline,Office expense at Uline
2025-09-08,EMP039,Office,234.79,Staples,Office expense at Staples
2025-08-22,EMP019,IT Hardware,2369.41,Dell,IT Hardware expense at Dell
2025-11-15,EMP032,IT Hardware,3314.72,CDW,IT Hardware expense at CDW
2025-02-17,EMP047,IT Hardware,1463.62,Newegg,IT Hardware expense at Newegg
2025-11-13,EMP088,Lodging,2759.59,Holiday Inn,Lodging expense at Holiday Inn
2025-01-08,EMP099,Office,379.37,Uline,Office expense at Uline
2025-05-10,EMP022,Lodging,1430.41,Holiday Inn,Lodging expense at Holiday Inn
2025-01-30,EMP079,Lodging,1804.13,Marriott,Lodging expense at Marriott
2025-10-14,EMP073,Travel,632.19,Lyft,Travel expense at Lyft
2025-08-07,EMP006,IT Hardware,960.83,Newegg,IT Hardware expense at Newegg
2025-03-07,EMP065,IT Hardware,3479.6,Newegg,IT Hardware expense at Newegg
2025-05-18,EMP128,Meals,356.55,Ruths Chris,Meals expense at Ruths Chris
2025-09-18,EMP063,Software,3377.63,Atlassian,Software expense at Atlassian
2025-06-25,EMP079,Travel,1311.67,Delta Air,Travel expense at Delta Air
2025-10-01,EMP062,Lodging,339.25,Holiday Inn,Lodging expense at Holiday Inn
2025-07-18,EMP026,Office,277.89,Office Depot,Office expense at Office Depot
2025-02-09,EMP020,Software,3553.69,Salesforce,Software expense at Salesforce
2025-08-06,EMP119,Lodging,1042.07,Hyatt,Lodging expense at Hyatt
2025-11-07,EMP102,Office,589.77,Office Depot,Office expense at Office Depot
2025-09-10,EMP135,Lodging,424.81,Marriott,Lodging expense at Marriott
2025-02-08,EMP064,Travel,694.42,Lyft,Travel expense at Lyft
2025-02-01,EMP048,Office,335.67,Amazon Biz,Office expense at Amazon Biz
2025-03-13,EMP053,Software,4713.72,AWS,Software expense at AWS
2025-11-22,EMP031,Lodging,2073.43,Airbnb,Lodging expense at Airbnb
2025-10-22,EMP025,IT Hardware,2058.09,Newegg,IT Hardware expense at Newegg
2025-09-05,EMP077,Office,690.68,Uline,Office expense at Uline
2025-09-05,EMP129,Travel,179.71,Amtrak,Travel expense at Amtrak
2025-07-22,EMP068,Lodging,1929.91,Airbnb,Lodging expense at Airbnb
2025-08-21,EMP029,Travel,107.76,Hertz,Travel expense at Hertz
2025-03-16,EMP089,Meals,179.5,Local Diner,Meals expense at Local Diner
2025-05-12,EMP014,Travel,770.93,Delta Air,Travel expense at Delta Air
2025-04-09,EMP096,Meals,327.72,Starbucks,Meals expense at Starbucks
2025-05-13,EMP122,Travel,1043.91,Lyft,Travel expense at Lyft
2025-08-16,EMP014,Travel,155.71,Hertz,Travel expense at Hertz
2025-04-14,EMP058,Lodging,2921.56,Hyatt,Lodging expense at Hyatt
2025-11-15,EMP099,IT Hardware,952.09,BestBuy,IT Hardware expense at BestBuy
2025-09-22,EMP053,Lodging,2070.82,Airbnb,Lodging expense at Airbnb
2025-11-08,EMP071,Meals,257.16,Local Diner,Meals expense at Local Diner
2025-01-01,EMP042,Travel,544.54,United,Travel expense at United
2024-12-31,EMP019,Lodging,835.63,Airbnb,Lodging expense at Airbnb
2025-07-16,EMP047,Lodging,1656.72,Holiday Inn,Lodging expense at Holiday Inn
2025-10-08,EMP108,Travel,302.0,United,Travel expense at United
2025-05-30,EMP059,Travel,1068.36,Delta Air,Travel expense at Delta Air
2025-02-20,EMP047,Meals,371.53,Dominos,Meals expense at Dominos
2025-09-04,EMP036,Meals,133.15,Local Diner,Meals expense at Local Diner
2025-04-21,EMP150,IT Hardware,2766.26,CDW,IT Hardware expense at CDW
2025-04-14,EMP132,Meals,47.57,Chipotle,Meals expense at Chipotle
2025-05-11,EMP082,Software,2860.03,AWS,Software expense at AWS
2025-05-05,EMP074,Office,426.06,Amazon Biz,Office expense at Amazon Biz
2025-01-28,EMP005,Travel,960.22,Amtrak,Travel expense at Amtrak
2025-02-13,EMP123,IT Hardware,2288.02,BestBuy,IT Hardware expense at BestBuy
2025-02-06,EMP021,IT Hardware,3587.38,Apple Store,IT Hardware expense at Apple Store
2025-11-27,EMP070,Lodging,1033.24,Hyatt,Lodging expense at Hyatt
2025-10-04,EMP094,IT Hardware,654.8,BestBuy,IT Hardware expense at BestBuy
2025-11-05,EMP117,Software,2362.69,AWS,Software expense at AWS
2025-07-01,EMP060,Lodging,2016.7,Airbnb,Lodging expense at Airbnb
2025-11-27,EMP035,IT Hardware,937.98,Apple Store,IT Hardware expense at Apple Store
2025-07-17,EMP118,Office,414.35,Office Depot,Office expense at Office Depot
2025-11-24,EMP074,Lodging,752.44,Hilton,Lodging expense at Hilton
2025-09-18,EMP002,Office,313.3,Office Depot,Office expense at Office Depot
2025-10-06,EMP109,Meals,398.56,Chipotle,Meals expense at Chipotle
2025-02-12,EMP089,Software,1982.48,AWS,Software expense at AWS
2025-11-19,EMP106,IT Hardware,426.1,Apple Store,IT Hardware expense at Apple Store
2025-08-23,EMP125,IT Hardware,260.3,Newegg,IT Hardware expense at Newegg
2025-09-22,EMP099,Travel,213.74,Hertz,Travel expense at Hertz
2025-05-21,EMP034,IT Hardware,1812.17,BestBuy,IT Hardware expense at BestBuy
2025-07-05,EMP108,Office,300.83,Staples,Office expense at Staples
2025-07-30,EMP097,Lodging,812.63,Holiday Inn,Lodging expense at Holiday Inn
2025-02-19,EMP102,Software,4925.82,AWS,Software expense at AWS
2025-01-13,EMP101,Meals,73.12,Panera,Meals expense at Panera
2025-06-16,EMP055,Meals,120.8,Panera,Meals expense at Panera
2025-02-11,EMP074,Meals,167.56,Local Diner,Meals expense at Local Diner
2025-08-31,EMP137,Lodging,356.71,Airbnb,Lodging expense at Airbnb
2025-03-27,EMP131,Meals,224.5,Panera,Meals expense at Panera
2025-09-11,EMP081,Meals,239.11,Ruths Chris,Meals expense at Ruths Chris
2025-05-25,EMP076,Travel,1046.47,United,Travel expense at United
2025-02-25,EMP091,Lodging,1190.08,Holiday Inn,Lodging expense at Holiday Inn
2025-11-09,EMP013,Meals,204.67,Starbucks,Meals expense at Starbucks
2025-08-03,EMP130,Travel,733.52,Amtrak,Travel expense at Amtrak
2025-01-19,EMP118,Meals,93.16,Dominos,Meals expense at Dominos
2025-02-28,EMP047,Travel,149.72,Hertz,Travel expense at Hertz
2025-07-08,EMP121,Travel,250.15,Uber,Travel expense at Uber
2025-08-23,EMP007,Software,4872.15,Salesforce,Software expense at Salesforce
2025-09-08,EMP119,Meals,129.95,Chipotle,Meals expense at Chipotle
